graph,k,lambda,integral,class,ascent_curvature
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,2.138721528580805
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,2.24
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,3.8194444444444455
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,2.9983514535473916
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,2.118033988749896
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9687500000000004
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,2.118033988749895
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,2.416152710525248
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,2.118033988749895
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,2.1180339887498945
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,2.416152710525246
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9687500000000004
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,2.583376644414185
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,2.138721528580805
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,2.118033988749895
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,2.1180339887498945
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,2.416152710525246
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,2.24
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,3.8194444444444455
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9687500000000004
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9687500000000004
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,2.6210933340543914
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,2.138721528580805
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,2.118033988749895
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,2.1180339887498945
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,2.416152710525246
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,2.5117986977009976
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,2.5117986977009985
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,2.511798697700998
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,2.511798697700998
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,2.5117986977009985
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=3)",4,1.5,False,nonintegral_strict_saddle,2.511798697700998
"Gnp(n=8,p=0.6,s=3)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=3)",5,1.5,True,integral_local_max,
